age,workclass,education,marital-status,occupation,relationship,race,hours-per-week,native-country,income
35,Private,HS-grad,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,40,United-States,low
57,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,40,United-States,high
53,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,46,United-States,high
50,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,38,,high
25,Private,HS-grad,Never-married,Sales,Own-child,White,40,United-States,low
39,Private,Some-college,,Handlers-cleaners,Not-in-family,White,40,United-States,low
41,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,60,United-States,low
29,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
44,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,low
23,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,70,United-States,
29,Local-gov,Assoc-voc,Never-married,Protective-serv,Not-in-family,White,56,United-States,high
47,Self-emp-not-inc,Doctorate,Married-civ-spouse,,Husband,White,50,United-States,
28,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,40,United-States,low
27,Private,Bachelors,Widowed,Tech-support,Not-in-family,Asian-Pac-Islander,40,Philippines,low
53,Private,Some-college,Divorced,Exec-managerial,Wife,White,40,United-States,high
53,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,,40,United-States,high
46,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,60,United-States,high
38,Private,Some-college,Married-AF-spouse,Adm-clerical,Unmarried,White,30,United-States,low
53,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,48,United-States,high
24,Private,Bachelors,Never-married,Tech-support,Own-child,White,40,United-States,low
24,,7th-8th,Married-spouse-absent,Farming-fishing,Not-in-family,White,40,Mexico,low
28,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,50,Germany,high
39,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,56,United-States,high
37,State-gov,HS-grad,Married-civ-spouse,Protective-serv,,White,40,United-States,low
20,?,Some-college,Never-married,?,Own-child,White,40,United-States,low
21,Private,Some-college,Never-married,Sales,Own-child,Other,13,United-States,low
36,Private,Assoc-acdm,Never-married,Craft-repair,,White,40,United-States,low
17,Private,10th,Never-married,Farming-fishing,Own-child,White,30,United-States,low
43,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,40,Columbia,low
24,Private,Some-college,,Exec-managerial,Own-child,White,40,United-States,low
26,Federal-gov,HS-grad,Never-married,Sales,Not-in-family,Black,40,United-States,low
29,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,40,United-States,
43,Private,,Widowed,Craft-repair,Unmarried,White,40,Italy,low
30,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,40,?,low
50,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,,White,45,United-States,high
45,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,40,United-States,high
47,Private,10th,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,45,United-States,low
52,Private,Some-college,,Exec-managerial,Husband,White,40,United-States,high
34,Private,Bachelors,Never-married,,Not-in-family,White,45,United-States,low
45,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,40,England,high
62,Self-emp-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,low
24,Private,Bachelors,Never-married,,Not-in-family,White,40,United-States,low
20,?,Assoc-acdm,Never-married,?,Not-in-family,White,40,United-States,low
25,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,40,United-States,high
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,50,United-States,high
47,Self-emp-inc,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,40,United-States,
47,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,38,United-States,high
20,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,20,United-States,
28,State-gov,Bachelors,Never-married,Exec-managerial,Own-child,White,60,Outlying-US(Guam-USVI-etc),low
18,Private,12th,Never-married,Handlers-cleaners,Own-child,White,12,United-States,low
61,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,40,United-States,high
41,,Some-college,,Prof-specialty,Husband,Black,4,United-States,low
52,Private,HS-grad,Never-married,Prof-specialty,Unmarried,White,40,United-States,high
39,Private,7th-8th,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,25,Mexico,low
27,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,,50,United-States,low
54,Self-emp-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,40,?,high
51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,40,,low
25,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,40,United-States,high
50,Private,Some-college,Never-married,Other-service,Unmarried,Black,28,United-States,low
81,Private,Masters,Widowed,Prof-specialty,Unmarried,White,60,?,low
53,Self-emp-inc,1st-4th,Married-civ-spouse,Prof-specialty,Husband,White,40,Ecuador,high
39,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,60,United-States,high
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
48,Private,11th,,Other-service,Not-in-family,White,30,United-States,low
51,Private,5th-6th,Separated,Machine-op-inspct,Unmarried,White,40,Mexico,high
25,Local-gov,Bachelors,,Prof-specialty,Wife,White,40,United-States,low
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,38,United-States,low
46,Local-gov,Bachelors,Divorced,Prof-specialty,Wife,White,45,United-States,low
32,Private,Assoc-acdm,Divorced,Handlers-cleaners,Not-in-family,White,48,United-States,low
28,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,40,United-States,low
21,Private,HS-grad,Never-married,Craft-repair,Own-child,White,53,United-States,low
42,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,low
21,Private,,Never-married,Sales,Own-child,Black,40,United-States,low
43,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,40,United-States,high
73,?,Some-college,Never-married,?,Not-in-family,Asian-Pac-Islander,38,United-States,low
63,Private,1st-4th,Divorced,Exec-managerial,Not-in-family,White,40,United-States,low
32,Private,12th,,Sales,Husband,White,40,United-States,
46,Private,,Never-married,Handlers-cleaners,Not-in-family,White,40,United-States,low
35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,45,United-States,high
18,?,HS-grad,Never-married,?,Own-child,White,20,United-States,low
18,?,12th,Never-married,?,Not-in-family,,30,United-States,low
52,Private,,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,40,United-States,high
59,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,40,United-States,high
34,Federal-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,40,United-States,low
24,Private,Some-college,Never-married,Craft-repair,Own-child,White,60,Canada,low
29,Private,,Married-civ-spouse,Tech-support,Other-relative,White,40,United-States,low
28,Private,HS-grad,Widowed,Sales,Husband,White,40,United-States,low
28,Private,HS-grad,Separated,Handlers-cleaners,Not-in-family,Other,30,United-States,low
19,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,20,United-States,low
35,?,Bachelors,Married-civ-spouse,,Husband,White,20,United-States,low
28,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,50,United-States,low
62,?,Masters,Married-civ-spouse,?,Husband,White,50,United-States,low
26,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,40,United-States,low
37,Self-emp-inc,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,Other,40,United-States,high
68,Never-worked,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,30,United-States,low
25,Private,Some-college,Never-married,Sales,Other-relative,,40,United-States,low
47,Self-emp-inc,Bachelors,,Sales,Own-child,White,40,United-States,high
30,Local-gov,Bachelors,Married-civ-spouse,Sales,,White,40,United-States,high
32,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,30,United-States,
46,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,high
30,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,,40,United-States,high
28,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,40,United-States,low
23,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,60,United-States,low
37,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,38,United-States,high
53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
34,Private,HS-grad,,Exec-managerial,Husband,White,40,United-States,high
28,Private,HS-grad,Never-married,Other-service,Other-relative,White,40,Mexico,low
64,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
45,Local-gov,HS-grad,Divorced,Other-service,Own-child,Black,40,United-States,low
36,,HS-grad,Separated,Adm-clerical,Unmarried,Black,40,United-States,low
38,Private,10th,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,40,United-States,high
64,Private,HS-grad,Married-civ-spouse,Adm-clerical,,White,45,United-States,high
31,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,45,United-States,low
37,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,Black,44,United-States,high
27,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,56,,low
53,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,40,United-States,high
62,?,HS-grad,Never-married,?,Not-in-family,White,40,United-States,low
57,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,40,United-States,low
26,Private,HS-grad,,Sales,Not-in-family,White,38,,low
46,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,44,United-States,high
18,Local-gov,11th,Never-married,Protective-serv,Unmarried,White,10,United-States,low
43,,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,45,United-States,low
67,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,35,United-States,
53,Private,Some-college,Married-civ-spouse,Sales,Husband,,25,United-States,low
62,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,38,United-States,low
22,Private,Some-college,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,40,United-States,low
71,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,28,United-States,low
44,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,40,United-States,high
29,,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,low
42,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,72,India,high
42,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,50,United-States,low
52,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,55,United-States,low
35,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,50,Peru,high
31,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,50,United-States,low
45,Private,Masters,Widowed,Machine-op-inspct,Other-relative,Asian-Pac-Islander,40,China,high
52,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,40,United-States,low
31,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,Black,40,United-States,high
33,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,40,United-States,low
35,Private,HS-grad,Never-married,Craft-repair,,White,40,United-States,low
45,Private,Some-college,Never-married,Sales,Not-in-family,Black,40,United-States,low
30,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Other-relative,White,45,Jamaica,low
55,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,,White,40,United-States,low
57,?,HS-grad,Divorced,?,Own-child,Asian-Pac-Islander,20,United-States,low
32,Private,HS-grad,Married-spouse-absent,Craft-repair,,White,40,United-States,low
30,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
62,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,33,United-States,high
22,Without-pay,HS-grad,Never-married,Handlers-cleaners,Own-child,White,40,United-States,low
25,?,,Never-married,?,Unmarried,Other,42,United-States,
59,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,35,United-States,low
41,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Sales,,,55,United-States,low
21,Never-worked,Assoc-voc,Never-married,?,Unmarried,Black,35,United-States,high
20,Private,12th,Never-married,Adm-clerical,Not-in-family,Black,35,Outlying-US(Guam-USVI-etc),low
31,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,60,United-States,high
39,Local-gov,11th,Divorced,Adm-clerical,Unmarried,White,40,United-States,high
20,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,60,United-States,low
25,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,,20,England,low
30,Private,Bachelors,Married-AF-spouse,Prof-specialty,Other-relative,White,40,United-States,low
31,Private,9th,Divorced,Transport-moving,Not-in-family,,40,United-States,low
51,Private,HS-grad,,Protective-serv,Husband,,40,United-States,low
44,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
52,Private,Some-college,Married-AF-spouse,Other-service,Unmarried,Other,50,,low
30,Private,,Never-married,Adm-clerical,Unmarried,White,41,United-States,low
31,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,50,United-States,high
21,Private,10th,Never-married,Other-service,Not-in-family,White,35,,high
26,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,60,United-States,low
52,Private,HS-grad,Divorced,Other-service,Other-relative,Black,38,United-States,low
30,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,50,United-States,low
55,Private,10th,Married-civ-spouse,Transport-moving,Husband,Black,45,United-States,high
90,,Bachelors,Married-civ-spouse,Armed-Forces,Not-in-family,White,55,United-States,low
57,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,Black,35,United-States,high
53,Private,HS-grad,Divorced,Craft-repair,Unmarried,Black,48,United-States,low
58,Local-gov,HS-grad,Divorced,Craft-repair,Not-in-family,White,40,United-States,low
48,Private,,Married-civ-spouse,,Husband,White,45,United-States,low
79,Private,HS-grad,Married-spouse-absent,Prof-specialty,Not-in-family,White,6,United-States,low
28,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,,28,United-States,high
38,State-gov,Some-college,Separated,Adm-clerical,Unmarried,Black,38,India,low
52,State-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,45,United-States,low
62,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,6,United-States,low
51,Local-gov,Preschool,Married-civ-spouse,Other-service,Husband,,40,United-States,low
39,Private,Some-college,Divorced,Sales,Unmarried,Asian-Pac-Islander,38,United-States,
61,?,Bachelors,Married-civ-spouse,?,Husband,White,15,United-States,high
51,Private,,Married-civ-spouse,Transport-moving,Husband,Black,40,United-States,low
56,State-gov,HS-grad,Widowed,Adm-clerical,Unmarried,Asian-Pac-Islander,40,United-States,low
27,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,35,United-States,low
37,State-gov,Assoc-acdm,Divorced,Prof-specialty,Unmarried,,38,United-States,low
40,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,low
29,Local-gov,Some-college,Never-married,Other-service,Own-child,White,10,United-States,low
32,State-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,20,United-States,low
57,Self-emp-not-inc,9th,Married-civ-spouse,Farming-fishing,Husband,White,45,Mexico,low
55,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,40,United-States,low
