age,workclass,education,marital-status,occupation,relationship,race,hours-per-week,native-country,income
30,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,40,United-States,low
23,Private,Some-college,Never-married,Priv-house-serv,Not-in-family,White,26,United-States,low
46,Private,Masters,Never-married,Exec-managerial,Unmarried,White,40,United-States,low
49,Private,Assoc-voc,Divorced,Craft-repair,Not-in-family,White,40,United-States,low
36,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,40,United-States,low
23,Private,HS-grad,Never-married,Transport-moving,Unmarried,White,50,United-States,low
31,Private,10th,Married-civ-spouse,Tech-support,Husband,White,40,United-States,high
19,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,15,United-States,low
25,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
57,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,60,United-States,high
17,Private,10th,Never-married,Sales,Own-child,White,10,United-States,low
22,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,40,United-States,low
50,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,65,Canada,low
26,Private,Bachelors,Never-married,Sales,Own-child,White,50,United-States,low
23,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,50,United-States,low
49,Private,HS-grad,Separated,Prof-specialty,Unmarried,Black,40,United-States,low
51,Private,Masters,Married-civ-spouse,Sales,Husband,White,55,United-States,high
31,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,38,United-States,low
68,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,55,United-States,high
64,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,high
27,Private,Bachelors,Never-married,Tech-support,Own-child,White,40,United-States,low
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
58,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
53,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,50,United-States,high
29,Private,Some-college,Never-married,Other-service,Not-in-family,White,34,United-States,low
53,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,40,Italy,low
53,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,40,United-States,high
29,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,high
39,Private,Masters,Never-married,Sales,Not-in-family,Asian-Pac-Islander,40,China,low
61,Self-emp-inc,Some-college,Widowed,Sales,Not-in-family,White,20,United-States,low
60,Self-emp-not-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,White,46,United-States,low
35,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,40,United-States,low
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,45,United-States,low
40,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
46,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,40,United-States,low
32,Private,HS-grad,Separated,Craft-repair,Unmarried,Black,40,United-States,low
22,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,40,United-States,low
38,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,50,United-States,high
37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
40,Federal-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,50,United-States,low
43,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
57,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
28,Federal-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,40,United-States,low
29,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
50,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,35,South,high
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,Italy,low
57,Self-emp-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,60,Hungary,high
27,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,40,United-States,low
20,Private,HS-grad,Never-married,Sales,Own-child,White,40,United-States,low
50,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,60,United-States,high
29,Private,Assoc-voc,Never-married,Adm-clerical,Own-child,White,40,United-States,low
31,Federal-gov,Some-college,Never-married,Tech-support,Not-in-family,White,40,United-States,low
33,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,40,United-States,low
46,Private,11th,Married-civ-spouse,Other-service,Husband,Black,40,United-States,high
38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,50,United-States,low
32,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,40,United-States,low
24,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,40,United-States,low
27,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
50,Private,Some-college,Married-spouse-absent,Transport-moving,Unmarried,White,40,United-States,low
45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,60,United-States,high
23,?,Some-college,Never-married,?,Not-in-family,White,12,United-States,low
25,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,78,United-States,low
55,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,40,United-States,low
33,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,40,United-States,low
56,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,50,United-States,high
47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,50,United-States,high
36,Private,Prof-school,Never-married,Exec-managerial,Not-in-family,White,50,United-States,high
35,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,40,United-States,low
21,Private,Assoc-voc,Never-married,Other-service,Own-child,White,36,United-States,low
19,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,30,United-States,low
24,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,42,United-States,low
28,Private,5th-6th,Never-married,Craft-repair,Not-in-family,White,40,Hong,low
58,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,30,United-States,high
21,Private,HS-grad,Married-civ-spouse,Craft-repair,Other-relative,White,40,Ecuador,low
53,Private,HS-grad,Separated,Sales,Not-in-family,White,33,United-States,low
25,Private,HS-grad,Separated,Craft-repair,Own-child,White,40,Mexico,low
31,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,40,United-States,low
33,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,40,United-States,high
35,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40,United-States,low
49,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,50,United-States,high
51,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40,United-States,high
39,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,20,United-States,low
51,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
34,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,White,64,United-States,low
20,Private,Some-college,Never-married,Farming-fishing,Own-child,White,40,United-States,low
31,Local-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,51,United-States,low
27,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,36,Canada,low
27,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,35,Ireland,low
30,Private,11th,Never-married,Handlers-cleaners,Other-relative,White,38,Puerto-Rico,low
46,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,10,United-States,low
33,State-gov,Some-college,Separated,Prof-specialty,Not-in-family,White,40,United-States,high
19,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,30,United-States,low
43,Self-emp-inc,Bachelors,Married-civ-spouse,Farming-fishing,Wife,White,60,United-States,high
42,Private,9th,Married-civ-spouse,Transport-moving,Husband,White,40,United-States,low
60,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,44,United-States,high
18,Self-emp-not-inc,9th,Never-married,Farming-fishing,Other-relative,Other,40,Mexico,low
46,Private,10th,Never-married,Other-service,Not-in-family,White,25,Ecuador,low
27,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
24,Private,11th,Never-married,Craft-repair,Not-in-family,Black,35,Jamaica,low
52,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,50,United-States,low
55,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,40,United-States,low
47,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,48,Italy,high
46,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,40,United-States,low
30,Private,Bachelors,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,52,Taiwan,low
35,Private,HS-grad,Divorced,Adm-clerical,Own-child,White,40,United-States,low
20,Federal-gov,HS-grad,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,25,United-States,low
37,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,high
67,Private,HS-grad,Divorced,Priv-house-serv,Unmarried,Black,99,United-States,low
58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,40,United-States,high
30,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,52,China,low
36,Federal-gov,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,45,United-States,high
42,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,40,United-States,low
21,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,20,Mexico,low
26,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,40,United-States,low
38,Private,Some-college,Never-married,Sales,Unmarried,White,40,United-States,low
54,Private,HS-grad,Divorced,Other-service,Not-in-family,White,40,United-States,low
45,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,45,United-States,low
34,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,36,United-States,low
90,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40,United-States,low
52,Private,Prof-school,Divorced,Prof-specialty,Unmarried,White,44,United-States,high
41,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,40,United-States,low
27,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,30,United-States,low
39,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,50,United-States,high
61,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,40,United-States,low
17,Private,11th,Never-married,Handlers-cleaners,Own-child,White,20,United-States,low
40,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,40,United-States,low
55,Local-gov,Some-college,Divorced,Adm-clerical,Not-in-family,Black,40,United-States,low
39,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,50,United-States,low
55,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,32,United-States,low
56,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Black,40,?,low
17,Private,12th,Never-married,Other-service,Own-child,White,20,United-States,low
38,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
54,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,40,United-States,high
17,Private,9th,Never-married,Sales,Own-child,White,15,United-States,low
45,Private,11th,Never-married,Craft-repair,Not-in-family,White,40,Puerto-Rico,low
23,State-gov,Some-college,Separated,Prof-specialty,Not-in-family,White,20,United-States,low
49,Federal-gov,HS-grad,Widowed,Exec-managerial,Not-in-family,White,20,United-States,low
41,Private,9th,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,84,United-States,low
48,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,45,United-States,low
53,Private,Prof-school,Never-married,Adm-clerical,Not-in-family,White,40,United-States,high
28,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,50,United-States,low
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
18,Private,11th,Never-married,Machine-op-inspct,Own-child,White,21,United-States,low
19,?,Some-college,Never-married,?,Own-child,White,50,United-States,low
42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
42,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,42,United-States,low
57,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,50,United-States,high
71,?,HS-grad,Married-civ-spouse,?,Husband,White,40,United-States,low
26,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,60,United-States,high
38,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,40,United-States,low
26,Local-gov,Masters,Married-spouse-absent,Prof-specialty,Not-in-family,White,40,United-States,low
28,Private,Bachelors,Never-married,Sales,Own-child,White,50,United-States,low
39,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,40,United-States,low
18,Self-emp-inc,11th,Never-married,Farming-fishing,Own-child,White,30,United-States,low
40,Local-gov,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,50,United-States,high
48,Local-gov,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,40,United-States,low
26,Private,Some-college,Never-married,Other-service,Own-child,White,45,United-States,low
52,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,56,United-States,low
47,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,36,United-States,low
30,Federal-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,Black,40,United-States,low
31,Self-emp-not-inc,HS-grad,Never-married,Other-service,Own-child,White,40,United-States,low
31,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,45,United-States,high
49,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
45,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,38,United-States,low
31,Private,Assoc-acdm,Never-married,Prof-specialty,Own-child,White,3,United-States,low
50,Self-emp-inc,Masters,Divorced,Exec-managerial,Not-in-family,White,80,United-States,high
55,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
44,Local-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,48,United-States,low
43,Private,12th,Married-civ-spouse,Adm-clerical,Husband,Black,40,United-States,low
24,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,45,United-States,low
27,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,37,United-States,low
53,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,40,United-States,high
36,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,40,United-States,low
48,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,40,United-States,low
49,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,32,United-States,low
31,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,low
56,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,50,United-States,high
