age,workclass,education-num,occupation,sex,capital-gain,capital-loss,hours-per-week,income
22,Private,9,Craft-repair,Male,0,0,45,low
49,Private,13,Adm-clerical,Female,0,0,40,high
53,Private,15,Exec-managerial,Male,0,0,45,high
31,Private,9,Craft-repair,Male,0,0,20,low
25,Private,10,Adm-clerical,Female,0,0,56,high
47,Private,10,Exec-managerial,Female,0,0,50,low
30,Private,10,Prof-specialty,Female,0,0,5,high
26,Private,9,Other-service,Female,0,0,40,low
24,Private,10,Other-service,Male,0,0,20,low
24,Private,6,Machine-op-inspct,Female,0,0,40,low
29,Private,12,Prof-specialty,Female,0,0,35,low
62,Federal-gov,10,Adm-clerical,Male,0,0,40,low
33,Federal-gov,13,Prof-specialty,Male,0,0,40,low
24,Private,14,Adm-clerical,Male,0,0,15,low
24,Private,10,Adm-clerical,Female,0,0,40,low
40,Private,14,Exec-managerial,Male,0,0,50,high
17,Federal-gov,7,Adm-clerical,Female,0,1602,40,low
22,?,10,?,Male,0,0,40,low
36,Private,9,Adm-clerical,Female,2907,0,40,low
39,Self-emp-inc,13,Prof-specialty,Female,0,0,80,low
57,Private,2,Handlers-cleaners,Male,0,0,40,low
40,Private,9,Transport-moving,Male,0,0,60,low
43,Private,15,Tech-support,Male,0,0,50,high
28,Private,9,Craft-repair,Male,0,0,40,low
51,?,9,?,Male,0,0,40,low
43,Self-emp-not-inc,13,Exec-managerial,Male,0,0,50,low
47,?,9,?,Male,0,0,40,low
53,Private,15,Prof-specialty,Male,0,1887,40,high
46,Private,9,Transport-moving,Male,0,1902,70,high
17,Private,6,Other-service,Male,0,0,40,low
50,Private,9,Craft-repair,Male,0,0,40,low
22,Private,8,Protective-serv,Male,0,0,35,low
22,Private,13,Farming-fishing,Male,0,0,20,low
39,Private,13,Exec-managerial,Female,0,0,35,low
33,Self-emp-not-inc,9,Other-service,Female,0,0,35,low
59,Private,8,Machine-op-inspct,Female,0,0,48,low
45,Self-emp-inc,3,Craft-repair,Male,0,0,40,high
59,Private,4,Craft-repair,Male,5178,0,50,high
46,Private,10,Other-service,Female,5013,0,40,low
51,Self-emp-not-inc,13,Exec-managerial,Male,0,0,50,low
38,Private,10,Sales,Male,0,0,50,low
35,Self-emp-inc,9,Sales,Male,0,0,65,high
41,Self-emp-not-inc,14,Exec-managerial,Male,0,0,45,high
24,Private,10,Adm-clerical,Male,0,0,40,low
57,Private,13,Exec-managerial,Male,0,0,40,high
32,Self-emp-not-inc,9,Craft-repair,Male,0,0,50,low
45,Private,9,Machine-op-inspct,Male,0,0,40,low
59,Federal-gov,9,Adm-clerical,Male,0,0,40,high
34,State-gov,10,Protective-serv,Male,0,0,40,low
32,Private,3,Craft-repair,Male,0,0,45,high
19,Private,10,Adm-clerical,Female,0,0,20,low
32,Private,13,Sales,Male,99999,0,60,high
47,State-gov,10,Adm-clerical,Female,0,0,40,low
24,Private,9,Craft-repair,Male,0,0,40,low
33,Private,9,Other-service,Female,0,0,40,low
48,Self-emp-inc,9,Craft-repair,Male,7298,0,50,high
34,Private,11,Machine-op-inspct,Male,0,0,40,low
31,Private,13,Tech-support,Male,0,0,45,low
49,Private,7,Other-service,Male,0,0,60,low
38,Private,9,Adm-clerical,Female,3887,0,45,low
22,Private,12,Prof-specialty,Female,0,0,16,low
42,Private,10,Craft-repair,Male,0,0,40,high
52,Self-emp-not-inc,14,Exec-managerial,Male,0,0,40,low
28,Private,10,Craft-repair,Male,0,0,40,low
47,Private,9,Transport-moving,Male,0,0,40,high
69,Self-emp-inc,13,Exec-managerial,Male,0,0,40,low
20,Private,9,Adm-clerical,Female,0,1721,30,low
44,Private,4,Machine-op-inspct,Male,0,0,40,low
58,Federal-gov,10,Exec-managerial,Male,15024,0,40,high
22,Private,10,Other-service,Male,0,0,60,low
26,State-gov,10,Other-service,Male,0,0,40,low
58,Private,9,Farming-fishing,Male,0,0,45,low
66,State-gov,9,Prof-specialty,Female,0,0,35,low
39,Private,9,Adm-clerical,Female,0,0,40,low
34,Local-gov,11,Other-service,Male,0,0,40,high
36,Private,13,Prof-specialty,Male,0,0,55,high
41,Local-gov,9,Other-service,Male,0,0,30,low
47,Private,13,Prof-specialty,Male,0,0,60,high
25,Private,10,Sales,Male,0,0,50,low
24,State-gov,9,Adm-clerical,Female,0,0,40,low
54,Federal-gov,9,Exec-managerial,Male,5178,0,40,high
35,Self-emp-not-inc,9,Farming-fishing,Male,0,0,40,low
43,Private,13,Prof-specialty,Male,0,0,40,high
17,Private,5,Other-service,Female,0,0,40,low
38,Private,9,Craft-repair,Male,0,0,50,high
24,Private,13,Prof-specialty,Female,0,0,20,low
19,Private,10,Sales,Female,0,0,20,low
44,Private,9,Craft-repair,Male,0,0,40,high
40,Private,9,Transport-moving,Male,0,0,60,high
24,Private,9,Farming-fishing,Male,0,0,60,low
57,?,9,?,Male,0,0,20,low
37,Private,9,Protective-serv,Male,0,0,40,high
29,Private,13,Sales,Male,0,0,45,low
19,?,10,?,Female,0,0,20,low
30,Private,13,Tech-support,Male,0,0,60,low
29,Private,11,Adm-clerical,Female,0,0,40,low
37,Local-gov,9,Other-service,Female,2977,0,55,low
20,Private,9,Craft-repair,Male,0,0,40,low
28,Private,10,Adm-clerical,Female,0,0,15,low
51,Self-emp-inc,13,Exec-managerial,Male,0,0,25,low
25,Private,7,Machine-op-inspct,Male,0,0,40,low
47,Private,5,Craft-repair,Male,4386,0,48,high
56,Private,10,Exec-managerial,Female,0,1980,40,low
49,Private,10,Adm-clerical,Male,0,0,40,low
33,Private,9,Sales,Male,0,0,50,high
58,Private,3,Farming-fishing,Male,0,0,40,low
59,Self-emp-inc,14,Prof-specialty,Male,0,0,55,low
61,Private,9,Craft-repair,Male,0,0,40,low
20,Private,9,Other-service,Female,0,0,40,low
51,Self-emp-not-inc,13,Farming-fishing,Male,0,0,60,high
22,Private,10,Sales,Female,0,0,30,low
30,Private,9,Craft-repair,Male,0,0,40,low
42,Private,10,Prof-specialty,Female,1506,0,40,low
33,Private,3,Craft-repair,Male,0,0,40,low
31,Self-emp-not-inc,13,Exec-managerial,Female,0,0,40,high
33,Private,13,Prof-specialty,Female,0,0,40,high
45,Private,14,Machine-op-inspct,Female,0,0,40,low
43,Local-gov,10,Protective-serv,Male,0,0,40,low
40,Private,13,Other-service,Male,0,0,40,low
29,Private,10,Farming-fishing,Male,0,0,40,low
44,Private,15,Prof-specialty,Male,0,0,55,high
30,Private,9,Other-service,Female,0,0,38,low
21,State-gov,10,Exec-managerial,Male,0,1602,10,low
50,Private,13,Prof-specialty,Female,0,0,36,low
50,Private,11,Exec-managerial,Female,0,0,55,low
25,Private,14,Exec-managerial,Male,0,0,40,low
34,Private,12,Craft-repair,Male,0,0,65,low
24,Private,9,Craft-repair,Male,0,0,40,low
18,State-gov,9,Adm-clerical,Male,0,0,40,low
64,Self-emp-inc,12,Sales,Male,0,1887,50,high
21,Private,10,Adm-clerical,Female,0,0,20,low
21,Private,10,Exec-managerial,Male,0,0,15,low
44,Self-emp-not-inc,13,Sales,Male,0,0,45,high
29,Private,9,Sales,Female,0,0,35,low
26,Local-gov,13,Prof-specialty,Female,0,0,40,low
20,Private,10,Sales,Male,0,0,40,low
32,State-gov,14,Adm-clerical,Female,0,0,38,low
70,Self-emp-not-inc,14,Exec-managerial,Male,0,0,40,low
42,Local-gov,13,Prof-specialty,Female,0,0,37,low
26,Private,6,Craft-repair,Male,0,0,48,low
41,Private,7,Priv-house-serv,Female,0,0,25,low
39,Private,11,Tech-support,Female,0,0,40,low
24,State-gov,14,Prof-specialty,Male,0,0,13,low
26,Self-emp-not-inc,5,Craft-repair,Male,0,0,40,low
23,Private,10,Adm-clerical,Male,1055,0,20,low
60,Private,3,Transport-moving,Male,0,0,40,low
57,Private,10,Craft-repair,Male,0,0,40,high
35,Private,12,Craft-repair,Male,0,0,45,high
42,Private,9,Sales,Female,0,0,40,low
24,Local-gov,6,Craft-repair,Male,0,0,65,low
44,Private,9,Prof-specialty,Male,0,0,40,low
53,Private,14,Prof-specialty,Female,0,1876,38,low
36,Private,9,Tech-support,Male,0,0,50,low
27,Self-emp-not-inc,13,Exec-managerial,Male,0,0,60,high
39,Private,13,Craft-repair,Male,0,0,40,high
49,Private,5,Craft-repair,Female,5455,0,45,low
51,Private,5,Farming-fishing,Male,0,0,40,low
49,Private,13,Exec-managerial,Male,7688,0,40,high
63,Private,9,Exec-managerial,Male,0,0,40,low
21,Private,1,Farming-fishing,Male,0,0,50,low
62,State-gov,9,Other-service,Male,0,0,40,low
54,Private,9,Craft-repair,Male,0,0,40,high
40,State-gov,10,Adm-clerical,Female,0,0,49,low
22,Private,6,Craft-repair,Male,0,0,30,low
60,Private,14,Prof-specialty,Male,0,0,40,low
62,Private,9,Craft-repair,Male,0,0,40,low
30,Private,10,Adm-clerical,Female,0,0,40,low
47,Local-gov,13,Prof-specialty,Female,0,0,40,low
17,Private,7,Sales,Female,0,0,15,low
23,Private,13,Exec-managerial,Male,0,0,30,low
52,Federal-gov,10,Adm-clerical,Female,0,0,40,low
26,Private,9,Handlers-cleaners,Male,0,0,40,low
31,Private,7,Other-service,Female,0,0,40,low
57,Private,3,Craft-repair,Male,0,0,40,low
30,Private,7,Other-service,Female,0,0,30,low
45,Private,11,Prof-specialty,Female,0,0,32,low
52,Private,12,Sales,Male,3103,0,48,high
32,Local-gov,12,Exec-managerial,Female,0,0,40,low
23,Private,10,Sales,Female,0,0,30,low
32,Private,9,Craft-repair,Male,2829,0,40,low
32,Private,10,Sales,Female,0,0,40,low
53,Private,5,Transport-moving,Male,0,0,40,low
23,Private,9,Adm-clerical,Male,0,0,36,low
40,Private,9,Craft-repair,Male,0,0,40,low
37,Private,9,Machine-op-inspct,Male,0,0,40,low
57,Federal-gov,14,Exec-managerial,Male,15024,0,40,high
56,Private,10,Craft-repair,Male,0,0,40,low
24,Private,11,Craft-repair,Male,0,0,40,low
18,Private,6,Priv-house-serv,Female,0,0,20,low
68,Private,4,Machine-op-inspct,Female,0,0,10,low
38,Private,9,Other-service,Female,0,0,20,low
31,Private,13,Prof-specialty,Female,0,0,40,low
53,Self-emp-not-inc,4,Machine-op-inspct,Male,0,0,40,low
41,Local-gov,10,Sales,Male,0,0,40,low
46,Private,9,Adm-clerical,Female,0,0,40,low
38,Private,13,Exec-managerial,Male,0,0,40,high
60,Federal-gov,9,Handlers-cleaners,Male,0,0,40,low
30,Private,10,Adm-clerical,Male,0,0,40,high
56,Self-emp-not-inc,6,Transport-moving,Male,0,0,60,low
35,Private,13,Sales,Male,0,0,40,high
59,Private,10,Craft-repair,Male,0,0,40,high
26,Private,15,Prof-specialty,Male,0,1977,40,high
55,Private,9,Handlers-cleaners,Male,0,0,40,low
39,Private,9,Craft-repair,Male,2174,0,40,low
22,Private,10,Exec-managerial,Female,0,0,40,low
44,Private,15,Prof-specialty,Male,99999,0,60,high
20,Private,9,Craft-repair,Male,0,0,40,low
55,Private,9,Sales,Female,0,0,50,low
23,Private,9,Exec-managerial,Female,0,0,45,low
34,Private,9,Adm-clerical,Male,0,0,40,low
45,Private,9,Adm-clerical,Female,0,0,30,low
56,Private,10,Exec-managerial,Male,0,0,45,low
72,Private,7,Adm-clerical,Female,0,0,40,low
19,Private,10,Tech-support,Female,0,0,40,low
50,Private,10,Tech-support,Female,0,0,40,low
17,Private,7,Priv-house-serv,Male,0,0,20,low
36,Self-emp-not-inc,10,Sales,Male,0,0,50,high
19,Private,10,Tech-support,Male,0,1719,16,low
45,Private,14,Prof-specialty,Female,0,0,40,low
37,Self-emp-inc,10,Craft-repair,Male,0,0,50,high
57,Private,13,Exec-managerial,Male,0,0,50,high
17,Self-emp-not-inc,7,Farming-fishing,Male,0,0,20,low
36,Private,13,Prof-specialty,Male,0,0,50,high
47,Self-emp-not-inc,15,Prof-specialty,Male,0,0,50,high
44,Local-gov,13,Prof-specialty,Male,0,0,55,low
32,Private,11,Craft-repair,Male,0,0,40,high
32,Private,9,Craft-repair,Male,0,0,40,high
52,Private,6,Handlers-cleaners,Male,0,0,45,low
42,Private,9,Other-service,Female,0,0,15,low
27,Private,13,Tech-support,Male,0,1340,40,low
39,Private,9,Machine-op-inspct,Male,0,0,40,high
44,Private,9,Craft-repair,Male,0,0,45,low
80,Self-emp-not-inc,9,Exec-managerial,Male,0,0,20,low
33,Private,9,Machine-op-inspct,Male,0,0,40,low
47,Federal-gov,10,Handlers-cleaners,Male,0,0,40,high
22,Private,10,Handlers-cleaners,Male,0,0,25,low
26,Private,9,Craft-repair,Male,0,0,40,low
21,Private,9,Other-service,Female,0,0,40,low
37,Private,13,Sales,Male,99999,0,60,high
45,Private,9,Transport-moving,Male,0,0,40,high
24,Private,13,Exec-managerial,Male,0,0,45,low
41,Self-emp-inc,13,Prof-specialty,Male,15024,0,40,high
27,Federal-gov,10,Craft-repair,Male,0,0,50,low
40,Private,11,Prof-specialty,Male,0,0,40,low
31,Local-gov,9,Protective-serv,Male,0,0,40,high
36,Private,9,Sales,Male,0,0,35,low
61,Private,9,Exec-managerial,Male,0,0,50,high
31,Private,10,Other-service,Female,0,0,40,low
20,Private,10,Craft-repair,Male,0,0,40,low
39,Private,9,Craft-repair,Male,0,0,35,low
40,Private,11,Craft-repair,Male,0,0,40,high
17,Private,6,Sales,Female,0,0,20,low
58,Local-gov,6,Transport-moving,Male,0,0,40,low
30,Private,10,Machine-op-inspct,Female,0,0,40,low
46,Private,9,Machine-op-inspct,Female,0,0,36,low
52,Private,9,Handlers-cleaners,Male,0,0,40,high
27,Private,10,Exec-managerial,Female,0,0,40,low
45,Private,9,Transport-moving,Male,0,2179,45,low
48,Private,9,Craft-repair,Male,0,0,40,low
35,Private,10,Sales,Male,0,0,60,high
46,Private,12,Transport-moving,Male,0,0,36,low
53,Private,3,Craft-repair,Male,0,0,40,low
57,?,1,?,Male,0,0,40,low
41,Private,10,Craft-repair,Male,0,0,40,high
50,Private,9,Tech-support,Male,0,0,15,low
48,Private,9,Handlers-cleaners,Female,0,0,48,low
19,?,9,?,Male,0,0,40,low
46,Private,10,Craft-repair,Male,0,0,40,low
40,Private,9,Craft-repair,Male,0,0,40,low
37,Private,10,Craft-repair,Male,0,0,45,low
30,Private,10,Machine-op-inspct,Male,0,0,48,low
56,Private,9,Machine-op-inspct,Male,0,0,40,low
17,Private,7,Other-service,Female,0,0,20,low
41,Self-emp-not-inc,11,Farming-fishing,Male,0,0,40,low
32,Private,11,Machine-op-inspct,Male,0,0,40,low
40,Local-gov,11,Exec-managerial,Female,0,0,40,low
33,Private,7,Exec-managerial,Female,0,0,40,high
21,Private,9,Adm-clerical,Female,0,0,60,low
25,Private,9,Exec-managerial,Male,0,0,45,low
40,Private,6,Craft-repair,Male,0,0,50,low
28,Private,11,Exec-managerial,Female,0,0,23,low
36,Private,9,Other-service,Male,0,0,40,low
33,Private,14,Exec-managerial,Female,14084,0,50,high
43,State-gov,16,Prof-specialty,Male,25236,0,64,high
39,Local-gov,13,Adm-clerical,Female,0,0,35,low
24,Private,14,Priv-house-serv,Female,0,0,45,low
49,Private,9,Adm-clerical,Female,0,0,37,low
21,Private,10,Other-service,Male,0,0,35,low
28,Local-gov,9,Protective-serv,Male,0,0,40,low
27,Private,13,Other-service,Female,0,0,40,low
20,Private,10,Craft-repair,Male,0,0,40,low
33,Self-emp-not-inc,9,Exec-managerial,Male,0,0,40,low
52,Private,10,Transport-moving,Male,0,0,30,low
34,Local-gov,10,Handlers-cleaners,Male,0,0,52,high
23,Private,3,Handlers-cleaners,Male,0,0,55,low
24,Private,9,Adm-clerical,Female,0,0,35,low
38,State-gov,13,Exec-managerial,Female,0,0,45,low
27,Private,9,Sales,Male,0,0,40,low
18,Private,7,Sales,Female,0,0,10,low
42,Local-gov,10,Exec-managerial,Male,0,0,45,high
32,Private,9,Prof-specialty,Male,0,0,50,low
36,Self-emp-not-inc,14,Sales,Male,10520,0,45,high
17,Local-gov,7,Adm-clerical,Female,0,0,30,low
72,Self-emp-not-inc,16,Prof-specialty,Male,0,2392,25,high
22,Private,10,Handlers-cleaners,Male,0,0,32,low
68,Self-emp-not-inc,10,Transport-moving,Female,0,0,20,low
29,Self-emp-not-inc,10,Farming-fishing,Male,0,0,40,low
50,Private,9,Craft-repair,Male,0,0,40,high
34,Private,13,Adm-clerical,Male,0,0,37,low
31,Private,9,Craft-repair,Male,0,0,50,high
27,Private,9,Craft-repair,Male,2885,0,40,low
52,Private,14,Exec-managerial,Male,99999,0,40,high
25,Private,9,Transport-moving,Male,0,0,65,low
25,State-gov,13,Prof-specialty,Female,0,0,50,low
27,Private,3,Handlers-cleaners,Male,0,0,45,low
20,Private,10,Exec-managerial,Female,0,0,10,low
27,Private,4,Other-service,Male,0,0,35,low
22,Self-emp-not-inc,9,Craft-repair,Male,0,0,60,low
41,Private,9,Other-service,Male,0,0,40,low
25,Private,10,Other-service,Female,0,0,20,low
22,Private,10,Adm-clerical,Male,0,0,40,low
36,Self-emp-inc,10,Prof-specialty,Male,0,0,50,high
35,Private,13,Prof-specialty,Male,0,0,40,high
25,State-gov,13,Handlers-cleaners,Female,0,1719,15,low
19,?,9,?,Male,0,0,40,low
33,Private,9,Exec-managerial,Male,0,0,40,low
20,Private,10,Adm-clerical,Female,0,0,25,low
22,Private,9,Other-service,Male,0,0,80,low
35,Private,9,Exec-managerial,Female,0,0,40,high
19,?,6,?,Female,0,0,38,low
36,Private,13,Prof-specialty,Female,0,0,45,low
26,Private,9,Craft-repair,Male,0,0,40,low
21,Private,10,Sales,Male,0,0,40,low
46,State-gov,15,Prof-specialty,Female,0,1564,55,high
20,Private,10,Exec-managerial,Female,0,0,20,low
55,Private,14,Prof-specialty,Male,0,0,60,low
29,Private,13,Exec-managerial,Male,0,0,40,high
42,Private,12,Craft-repair,Male,0,0,55,low
43,Federal-gov,9,Transport-moving,Male,0,0,40,low
22,Private,10,Adm-clerical,Male,0,0,25,low
53,Private,15,Adm-clerical,Male,0,0,40,high
47,Private,9,Adm-clerical,Female,0,0,40,low
18,Private,4,Other-service,Female,0,0,40,low
32,Private,9,Machine-op-inspct,Male,0,0,40,high
51,Private,9,Sales,Male,0,0,48,high
22,Private,8,Handlers-cleaners,Male,0,0,40,low
33,Private,9,Exec-managerial,Female,0,0,45,low
54,Federal-gov,14,Exec-managerial,Male,0,0,42,high
56,Private,10,Adm-clerical,Female,0,0,38,low
41,Private,9,Handlers-cleaners,Male,0,0,40,low
58,Private,10,Adm-clerical,Female,0,0,40,high
19,Private,10,Other-service,Male,0,0,35,low
50,Private,9,Transport-moving,Male,0,0,40,low
43,Private,10,Adm-clerical,Female,0,0,38,low
38,Private,8,Other-service,Male,3942,0,40,low
30,Private,10,Craft-repair,Male,0,0,40,low
32,Private,9,Prof-specialty,Male,0,0,40,low
25,Private,10,Other-service,Female,0,0,50,low
25,Private,13,Exec-managerial,Male,0,0,20,low
53,Federal-gov,10,Adm-clerical,Male,0,0,45,low
19,Private,9,Craft-repair,Male,0,0,40,low
22,Private,9,Other-service,Female,0,0,40,low
51,Private,9,Craft-repair,Male,0,0,40,low
34,Private,9,Craft-repair,Male,0,0,50,high
48,Local-gov,14,Prof-specialty,Male,0,0,50,high
43,State-gov,9,Craft-repair,Male,0,0,40,low
30,Private,9,Farming-fishing,Female,0,0,14,low
43,Private,9,Sales,Female,0,0,30,low
53,Private,13,Exec-managerial,Male,0,0,45,high
29,Private,9,Handlers-cleaners,Male,0,0,36,low
55,Private,7,Other-service,Male,0,0,30,low
42,Private,14,Prof-specialty,Female,8614,0,50,high
30,Private,10,Handlers-cleaners,Female,0,0,40,low
73,?,9,?,Female,0,0,20,low
19,Private,7,Other-service,Female,0,0,40,low
60,Private,9,Craft-repair,Male,0,0,35,low
54,Self-emp-not-inc,15,Prof-specialty,Male,0,0,30,high
20,Private,9,Handlers-cleaners,Male,0,0,48,low
50,Self-emp-not-inc,9,Farming-fishing,Male,0,0,84,high
41,Private,6,Craft-repair,Female,0,0,40,low
37,Private,3,Other-service,Male,0,0,40,low
21,Local-gov,10,Prof-specialty,Female,0,0,25,low
27,Private,9,Tech-support,Female,0,0,45,low
61,State-gov,6,Other-service,Female,0,0,38,low
46,Private,4,Transport-moving,Male,0,0,40,low
22,Private,10,Other-service,Female,0,0,30,low
19,?,8,?,Male,0,0,40,low
84,Self-emp-inc,10,Sales,Male,0,0,35,high
40,Private,10,Craft-repair,Male,5178,0,40,high
43,Private,13,Exec-managerial,Male,3103,0,40,high
43,Private,8,Adm-clerical,Male,0,0,40,low
58,Private,9,Tech-support,Male,4787,0,39,high
46,Local-gov,13,Prof-specialty,Female,0,0,40,high
17,Private,5,Other-service,Male,0,0,16,low
35,?,6,?,Female,0,0,16,low
31,Federal-gov,12,Sales,Male,0,0,40,low
17,Private,8,Other-service,Female,0,0,6,low
30,Private,10,Machine-op-inspct,Male,0,0,40,low
41,Local-gov,10,Exec-managerial,Female,0,0,40,low
39,Private,13,Transport-moving,Male,0,0,55,low
33,Private,13,Prof-specialty,Male,0,0,50,low
29,Private,9,Adm-clerical,Female,0,0,60,low
25,Private,13,Tech-support,Female,0,0,10,low
19,Private,9,Other-service,Male,0,0,40,low
30,Private,14,Prof-specialty,Female,0,0,45,low
77,Self-emp-not-inc,10,Sales,Male,0,0,40,low
23,Private,10,Sales,Male,0,0,35,low
43,Local-gov,11,Adm-clerical,Female,0,0,40,low
62,Private,3,Farming-fishing,Male,0,0,40,low
59,Private,10,Prof-specialty,Male,0,0,36,high
41,Self-emp-inc,15,Prof-specialty,Male,0,2415,60,high
27,Private,3,Other-service,Male,0,0,40,low
47,Self-emp-not-inc,13,Farming-fishing,Male,0,0,65,low
26,Private,9,Handlers-cleaners,Female,0,0,40,low
18,State-gov,10,Adm-clerical,Male,0,0,10,low
46,Private,10,Sales,Male,0,0,48,high
35,Private,13,Other-service,Female,0,0,45,low
24,State-gov,10,Other-service,Female,0,0,40,low
35,Private,13,Adm-clerical,Female,0,0,40,low
59,Private,9,Adm-clerical,Male,0,0,40,low
68,Private,9,Protective-serv,Male,0,0,24,low
38,Private,9,Sales,Male,0,0,43,low
52,Private,13,Prof-specialty,Male,0,0,40,high
51,Local-gov,9,Protective-serv,Male,0,0,52,low
21,?,10,?,Female,0,0,30,low
53,Private,9,Exec-managerial,Male,0,0,35,high
31,Private,9,Transport-moving,Male,0,0,50,high
34,Private,10,Machine-op-inspct,Male,0,2057,35,low
34,Private,13,Sales,Male,0,1977,50,high
20,Private,10,Prof-specialty,Male,0,0,40,low
65,Self-emp-not-inc,10,Machine-op-inspct,Male,6514,0,40,high
19,Private,9,Craft-repair,Female,0,0,40,low
26,Private,10,Other-service,Male,0,0,20,low
37,Private,4,Prof-specialty,Female,0,0,40,low
35,Private,10,Exec-managerial,Male,15024,0,60,high
44,Self-emp-not-inc,10,Farming-fishing,Male,0,0,99,low
58,?,9,?,Female,0,0,4,low
29,Self-emp-not-inc,11,Farming-fishing,Male,0,0,75,low
36,Private,6,Sales,Male,0,0,40,low
34,Private,13,Transport-moving,Male,0,0,40,high
18,Private,7,Handlers-cleaners,Male,0,0,24,low
21,Private,10,Adm-clerical,Female,0,0,40,low
47,Private,9,Adm-clerical,Male,0,0,33,low
35,Private,13,Handlers-cleaners,Male,0,0,40,low
39,Private,13,Exec-managerial,Male,0,0,50,low
45,Private,9,Other-service,Male,0,0,40,low
40,Local-gov,14,Prof-specialty,Female,0,0,40,low
25,Private,9,Machine-op-inspct,Male,0,0,40,low
25,Private,13,Exec-managerial,Male,4101,0,35,low
26,State-gov,13,Exec-managerial,Female,0,0,35,low
24,Self-emp-inc,13,Sales,Female,0,0,20,low
57,Private,13,Exec-managerial,Male,0,0,50,high
67,Private,5,Transport-moving,Male,0,0,40,low
66,Self-emp-inc,13,Exec-managerial,Male,0,0,70,low
69,Private,13,Handlers-cleaners,Male,0,0,40,low
39,Private,12,Sales,Male,0,0,50,high
36,Self-emp-not-inc,15,Sales,Male,0,0,30,high
43,Private,13,Transport-moving,Male,0,0,70,high
52,Private,10,Exec-managerial,Female,0,0,50,low
29,Self-emp-not-inc,9,Craft-repair,Male,0,0,37,low
30,Private,9,Exec-managerial,Male,5178,0,40,high
18,Private,10,Sales,Female,0,0,10,low
