Ownership Type,County,City,Province,Postcode,Timezone,area_code,Latitude,Longitude
Joint Venture,宝山区,上海市,31,201900,GMT+08:00 Asia/Beijing,,31.32,121.47
Joint Venture,黄浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.22,121.47
Joint Venture,上海市浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.18,121.53
Joint Venture,黄浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.2,121.49
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,021,31.23,121.51
Joint Venture,静安区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.23,121.45
Joint Venture,黄浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.22,121.47
Joint Venture,上海市浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.18,121.49
Joint Venture,上海市静安区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.24,121.47
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,021,31.24,121.51
Joint Venture,虹口区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.27,121.48
Joint Venture,长宁区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.22,121.43
Joint Venture,杨浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.29,121.52
Joint Venture,金山区,上海市,31,201500,GMT+08:00 Asia/Beijing,021,30.73,121.33
Joint Venture,徐汇区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.22,121.46
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,021,31.22,121.53
Joint Venture,虹口区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.25,121.5
Joint Venture,长宁区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.22,121.43
Joint Venture,上海市宝山区,上海市,31,201900,GMT+08:00 Asia/Beijing,,31.32,121.49
Joint Venture,黄浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.22,121.51
Joint Venture,静安区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.23,121.45
Joint Venture,长宁区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.21,121.41
Joint Venture,黄浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.23,121.47
Joint Venture,黄浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.24,121.48
Joint Venture,上海市长宁区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.21,121.36
Joint Venture,上海市黄浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.21,121.47
Joint Venture,黄浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.24,121.49
Joint Venture,宝山区,上海市,31,201900,GMT+08:00 Asia/Beijing,,31.28,121.42
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,021,31.21,121.63
Joint Venture,徐汇区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.19,121.43
Joint Venture,徐汇区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.19,121.42
Joint Venture,周浦镇,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.11,121.57
Joint Venture,上海市虹口区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.26,121.5
Joint Venture,虹口区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.25,121.48
Joint Venture,金山区,上海市,31,201500,GMT+08:00 Asia/Beijing,,30.89,121.17
Joint Venture,长宁区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.22,121.42
Joint Venture,虹口区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.25,121.49
Joint Venture,闵行区,上海市,31,201100,GMT+08:00 Asia/Beijing,021,31.16,121.38
Joint Venture,黄浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.23,121.47
Joint Venture,松江区,上海市,31,201600,GMT+08:00 Asia/Beijing,021,31.02,121.26
Joint Venture,静安区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.22,121.45
Joint Venture,闵行区,上海市,31,201100,GMT+08:00 Asia/Beijing,021,31.11,121.4
Joint Venture,徐汇区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.17,121.43
Joint Venture,上海市浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.04,121.74
Joint Venture,黄浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.2,121.48
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,021,31.22,121.54
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,021,31.22,121.53
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.21,121.55
Joint Venture,徐汇区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.19,121.45
Joint Venture,上海市虹口区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.28,121.47
Joint Venture,上海市静安区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.23,121.43
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,021,31.24,121.59
Joint Venture,长宁区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.21,121.37
Joint Venture,上海市浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.21,121.53
Joint Venture,徐汇区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.16,121.4
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,021,31.18,121.53
Joint Venture,徐汇区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.19,121.44
Joint Venture,徐汇区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.19,121.44
Joint Venture,普陀区,上海市,31,200300,GMT+08:00 Asia/Beijing,021,31.22,121.4
Joint Venture,上海市杨浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.3,121.49
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.28,121.59
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.22,121.55
Joint Venture,闵行区,上海市,31,201100,GMT+08:00 Asia/Beijing,021,31.2,121.28
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,021,31.21,121.56
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,58990279,31.25,121.61
Joint Venture,黄浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.23,121.48
Joint Venture,高新区沧海路1号,宁波市,31,315000,GMT+08:00 Asia/Beijing,,29.89,121.6
Joint Venture,上海市浦东新区,浦东新区,31,201200,GMT+08:00 Asia/Beijing,,31.27,121.61
Joint Venture,Fangta Street and HeDong Street,Changshu,32,215500,GMT+08:00 Asia/Beijing,,31.64,120.75
Joint Venture,Huayuan St & Yongsheng Road,Changzhou,32,213000,GMT+08:00 Asia/Beijing,,31.69,119.95
Joint Venture,No.3 yangguang Rd,Nanjing,32,210000,GMT+08:00 Asia/Beijing,,32.06,118.81
Joint Venture,Zhangjian Avenue&Nanhai Road,Nantong,32,226000,GMT+08:00 Asia/Beijing,,31.88,121.17
Joint Venture,No.19 North Qingyuan Rd,Nantong,32,226000,GMT+08:00 Asia/Beijing,,32.31,121.18
Joint Venture,Changjiang Rd & Renmin Rd,Nantong,32,226100,GMT+08:00 Asia/Beijing,,31.89,121.19
Joint Venture,Qingnian Road and South Gongnong Road,Nantong,32,226000,GMT+08:00 Asia/Beijing,,32.01,120.88
Joint Venture,No.42 Renmin Road,Suzhou,32,215600,GMT+08:00 Asia/Beijing,,31.88,120.55
Joint Venture,No.88 Suhui Road,Suzhou,32,215000,GMT+08:00 Asia/Beijing,,31.31,120.67
Joint Venture,Middle Changjiang Rd&Hengshan Rd,Suzhou,32,215300,GMT+08:00 Asia/Beijing,,31.35,120.98
Joint Venture,江苏省南京市,南京市,32,210000,GMT+08:00 Asia/Beijing,,31.99,118.79
Joint Venture,栖霞区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.05,118.89
Joint Venture,江苏省南京市,南京市,32,210000,GMT+08:00 Asia/Beijing,,31.99,118.73
Joint Venture,江宁区,南京市,32,211100,GMT+08:00 Asia/Beijing,,32.03,119.05
Joint Venture,秦淮区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.01,118.79
Joint Venture,鼓楼区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.05,118.77
Joint Venture,江苏省南京市,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.03,118.74
Joint Venture,鼓楼区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.07,118.77
Joint Venture,秦淮区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.03,118.78
Joint Venture,六合区长江路10号101和027铺位,南京市,32,211500,GMT+08:00 Asia/Beijing,,32.34,118.84
Joint Venture,江苏省南京市,南京市,32,210000,GMT+08:00 Asia/Beijing,,31.93,118.82
Joint Venture,鼓楼区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.07,118.78
Joint Venture,建邺区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.03,118.74
Joint Venture,高淳区,南京市,32,211300,GMT+08:00 Asia/Beijing,,31.32,118.87
Joint Venture,南京市建邺区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.03,118.74
Joint Venture,江宁区,南京市,32,211100,GMT+08:00 Asia/Beijing,,31.95,118.84
Joint Venture,白下区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.04,118.8
Joint Venture,秦淮区洪武路29号,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.04,118.79
Joint Venture,建邺区白龙江西街62号122室,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.0,118.71
Joint Venture,南京市高淳区,南京市,32,211300,GMT+08:00 Asia/Beijing,,31.32,118.88
Joint Venture,江宁区,南京市,32,211100,GMT+08:00 Asia/Beijing,,31.93,118.82
Joint Venture,江宁区,南京市,32,211100,GMT+08:00 Asia/Beijing,,31.87,118.83
Joint Venture,南京市建邺区奥体大街139号,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.0,118.73
Joint Venture,浦口区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.14,118.72
Joint Venture,浦口区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.11,118.7
Joint Venture,鼓楼区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.06,118.78
Joint Venture,秦淮区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.04,118.78
Joint Venture,江宁区,南京市,32,211100,GMT+08:00 Asia/Beijing,,31.91,118.75
Joint Venture,江苏省南京市,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.07,118.78
Joint Venture,白下区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.02,118.79
Joint Venture,江苏省南京市,南京市,32,210000,GMT+08:00 Asia/Beijing,,31.91,118.9
Joint Venture,鼓楼区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.07,118.78
Joint Venture,白下区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.04,118.78
Joint Venture,栖霞区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.1,118.81
Joint Venture,秦淮区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.04,118.78
Joint Venture,江宁区,南京市,32,211100,GMT+08:00 Asia/Beijing,,31.95,118.82
Joint Venture,中山路18号B1-130铺位,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.04,118.79
Joint Venture,鼓楼区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.04,118.78
Joint Venture,玄武区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.06,118.79
Joint Venture,雨花台区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,31.97,118.8
Joint Venture,秦淮区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.02,118.79
Joint Venture,建邺区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.0,118.73
Joint Venture,白下区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.04,118.78
Joint Venture,江宁区,南京市,32,211100,GMT+08:00 Asia/Beijing,025,31.77,118.87
Joint Venture,鼓楼区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.07,118.78
Joint Venture,雨花区,南京市,32,210000,GMT+08:00 Asia/Beijing,,31.97,118.8
Joint Venture,秦淮区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.02,118.79
Joint Venture,江宁区,南京市,32,211100,GMT+08:00 Asia/Beijing,,31.77,118.87
Joint Venture,雨花区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.01,118.77
Joint Venture,鼓楼区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.05,118.75
Joint Venture,六合区,南京市,32,211500,GMT+08:00 Asia/Beijing,025,32.23,118.76
Joint Venture,江苏省南京市,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.03,118.73
Joint Venture,秦淮区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.04,118.78
Joint Venture,玄武区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.04,118.8
Joint Venture,江苏省南京市浦口区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.07,118.65
Joint Venture,白下区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.04,118.78
Joint Venture,江苏省南京市,南京市,32,211100,GMT+08:00 Asia/Beijing,,31.93,118.82
Joint Venture,玄武区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.06,118.79
Joint Venture,江苏省南京市,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.09,118.79
Joint Venture,白下区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.04,118.78
Joint Venture,建邺区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.0,118.72
Joint Venture,玄武区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.05,118.8
Joint Venture,玄武区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.04,118.87
Joint Venture,江宁区,南京市,32,211100,GMT+08:00 Asia/Beijing,025,31.95,118.82
Joint Venture,江宁经济技术开发区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,31.94,118.82
Joint Venture,秦淮区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.02,118.79
Joint Venture,鼓楼区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.06,118.74
Joint Venture,建邺区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.01,118.73
Joint Venture,玄武区,南京市,32,210000,GMT+08:00 Asia/Beijing,025,32.04,118.79
Joint Venture,建邺区江东北路88号,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.05,118.74
Joint Venture,鼓楼区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.06,118.78
Joint Venture,秦淮区,南京市,32,210000,GMT+08:00 Asia/Beijing,,32.04,118.79
Joint Venture,江苏省南京市,南京市,32,210000,GMT+08:00 Asia/Beijing,,31.93,118.82
Joint Venture,如皋市,南通市,32,226500,GMT+08:00 Asia/Beijing,0513,32.39,120.55
Joint Venture,江苏省南通市,南通市,32,226000,GMT+08:00 Asia/Beijing,,32.02,120.87
Joint Venture,江苏省南通市,南通市,32,226000,GMT+08:00 Asia/Beijing,,31.87,120.99
Joint Venture,江苏省南通市,南通市,32,222600,GMT+08:00 Asia/Beijing,,31.97,120.9
Joint Venture,启东市,南通市,32,226200,GMT+08:00 Asia/Beijing,0513,31.8,121.67
Joint Venture,崇川区,南通市,32,226000,GMT+08:00 Asia/Beijing,,31.97,120.89
Joint Venture,崇川区,南通市,32,226000,GMT+08:00 Asia/Beijing,,32.01,120.88
Joint Venture,启东,南通市,32,226200,GMT+08:00 Asia/Beijing,0513,31.81,121.66
Joint Venture,开发区,南通市,32,226000,GMT+08:00 Asia/Beijing,,31.92,120.95
Joint Venture,崇川区,南通市,32,226000,GMT+08:00 Asia/Beijing,0513,32.02,120.87
Joint Venture,海安县海安镇宁海南路2号,南通市,32,226600,GMT+08:00 Asia/Beijing,,32.54,120.47
Joint Venture,江苏省南通市,南通市,32,226000,GMT+08:00 Asia/Beijing,,32.04,120.86
Joint Venture,崇川区,南通市,32,226000,GMT+08:00 Asia/Beijing,0513,31.97,120.89
Joint Venture,崇川区,南通市,32,226000,GMT+08:00 Asia/Beijing,,32.0,120.88
Joint Venture,港闸区北大街108号,南通市,32,226000,GMT+08:00 Asia/Beijing,,32.05,120.86
Joint Venture,港闸区长平路9号1层1033号,南通市,32,226000,GMT+08:00 Asia/Beijing,,32.04,120.83
Joint Venture,崇川区,南通市,32,226000,GMT+08:00 Asia/Beijing,0513,32.02,120.87
Joint Venture,通州区,南通市,32,226300,GMT+08:00 Asia/Beijing,,32.09,121.07
Joint Venture,江苏省南通市,南通市,32,222600,GMT+08:00 Asia/Beijing,,31.87,120.99
Joint Venture,如皋市,南通市,32,226500,GMT+08:00 Asia/Beijing,,32.39,120.56
Joint Venture,江苏省南通市,南通市,32,226000,GMT+08:00 Asia/Beijing,,31.92,120.94
Joint Venture,松陵镇,吴江市,32,215200,GMT+08:00 Asia/Beijing,0512,31.17,120.64
Joint Venture,城厢镇南郊海运堤路86-4号,太仓市,32,215400,GMT+08:00 Asia/Beijing,,31.44,121.12
Joint Venture,城厢镇,太仓市,32,215400,GMT+08:00 Asia/Beijing,0512,31.45,121.11
Joint Venture,城厢镇,太仓市,32,215400,GMT+08:00 Asia/Beijing,0512,31.46,121.14
Joint Venture,姜堰市,姜堰市,32,225300,GMT+08:00 Asia/Beijing,0523,32.51,120.15
Joint Venture,宜兴,宜兴市,32,214200,GMT+08:00 Asia/Beijing,0510,31.31,119.81
Joint Venture,人民中路228号和信广场1楼,宜兴市,32,214200,GMT+08:00 Asia/Beijing,,31.37,119.82
Joint Venture,宜城街道,宜兴市,32,214200,GMT+08:00 Asia/Beijing,0510,31.36,119.85
Joint Venture,宿城区,宿迁市,32,223800,GMT+08:00 Asia/Beijing,,33.95,118.29
Joint Venture,宿城区西湖路66号,宿迁市,32,223800,GMT+08:00 Asia/Beijing,,33.95,118.29
Joint Venture,江苏省宿迁市,宿迁市,32,223800,GMT+08:00 Asia/Beijing,,34.1,118.8
Joint Venture,江苏省宿迁市,宿迁市,32,223800,GMT+08:00 Asia/Beijing,,33.95,118.3
Joint Venture,武进区,常州市,32,213100,GMT+08:00 Asia/Beijing,0519,31.73,119.94
Joint Venture,钟楼区,常州市,32,213000,GMT+08:00 Asia/Beijing,0519,31.78,119.95
Joint Venture,新北区,常州市,32,213100,GMT+08:00 Asia/Beijing,0519,31.83,119.98
Joint Venture,江苏省常州市,常州市,32,213000,GMT+08:00 Asia/Beijing,,31.84,119.98
Joint Venture,武进区,常州市,32,213100,GMT+08:00 Asia/Beijing,,31.73,119.95
Joint Venture,钟楼区,常州市,32,213000,GMT+08:00 Asia/Beijing,,31.78,119.95
Joint Venture,武进区,常州市,32,213100,GMT+08:00 Asia/Beijing,0519,31.72,119.96
Joint Venture,武进区延政中路5号101室,常州市,32,213100,GMT+08:00 Asia/Beijing,,31.7,119.95
Joint Venture,天宁区,常州市,32,213000,GMT+08:00 Asia/Beijing,0519,31.78,119.96
Joint Venture,新北区,常州市,32,213100,GMT+08:00 Asia/Beijing,0519,31.82,119.97
Joint Venture,钟楼区,常州市,32,213000,GMT+08:00 Asia/Beijing,0519,31.78,119.96
Joint Venture,江苏省常州市,常州市,32,213000,GMT+08:00 Asia/Beijing,,31.73,119.59
Joint Venture,武进区,常州市,32,213100,GMT+08:00 Asia/Beijing,,31.71,119.95
Joint Venture,钟楼区,常州市,32,213000,GMT+08:00 Asia/Beijing,,31.78,119.95
Joint Venture,新北区,常州市,32,213100,GMT+08:00 Asia/Beijing,,31.82,120.0
Joint Venture,新北区,常州市,32,213100,GMT+08:00 Asia/Beijing,0519,31.82,119.97
Joint Venture,江苏省常州市,常州市,32,213100,GMT+08:00 Asia/Beijing,,31.83,119.97
Joint Venture,江苏省常州市,常州市,32,213000,GMT+08:00 Asia/Beijing,,31.72,119.94
Joint Venture,天宁区和平中路388号,常州市,32,213000,GMT+08:00 Asia/Beijing,,31.76,119.96
Joint Venture,天宁区,常州市,32,213000,GMT+08:00 Asia/Beijing,0519,31.78,119.96
Joint Venture,钟楼区邹区镇东方路188号,常州市,32,213000,GMT+08:00 Asia/Beijing,,31.79,119.85
Joint Venture,新北区通江路588号,常州市,32,213100,GMT+08:00 Asia/Beijing,,31.84,119.98
Joint Venture,溧阳市,常州市,32,213300,GMT+08:00 Asia/Beijing,0519,31.42,119.48
Joint Venture,天宁区,常州市,32,213000,GMT+08:00 Asia/Beijing,,31.77,119.95
Joint Venture,江苏省常州市,常州市,32,213000,GMT+08:00 Asia/Beijing,,31.79,119.89
Joint Venture,常州新北区太湖东路,常州市,32,213000,GMT+08:00 Asia/Beijing,,31.81,119.98
Joint Venture,虞山镇,常熟市,32,215500,GMT+08:00 Asia/Beijing,0512,31.64,120.76
Joint Venture,虞山镇,常熟市,32,215500,GMT+08:00 Asia/Beijing,0512,31.64,120.74
Joint Venture,北门大街虞景文华商业广场19幢-1,常熟市,32,215500,GMT+08:00 Asia/Beijing,,31.65,120.74
Joint Venture,海虞北路35号,常熟市,32,215500,GMT+08:00 Asia/Beijing,0512,31.67,120.75
Joint Venture,工业园区,常熟市,32,200000,GMT+08:00 Asia/Beijing,0512,31.65,120.76
Joint Venture,白雪路7号捞品城,常熟市,32,215500,GMT+08:00 Asia/Beijing,0512,31.63,120.75
Joint Venture,沙洲西路368号,张家港,32,223000,GMT+08:00 Asia/Beijing,,31.87,120.52
Joint Venture,杨舍镇河西路88号一层1404号铺位,张家港市,32,215600,GMT+08:00 Asia/Beijing,+86 512,31.86,120.55
Joint Venture,江苏省徐州市,徐州市,32,221200,GMT+08:00 Asia/Beijing,,33.9,117.96
Joint Venture,泉山区,徐州市,32,221000,GMT+08:00 Asia/Beijing,0516,34.26,117.16
Joint Venture,鼓楼区复兴北路27号,徐州市,32,221000,GMT+08:00 Asia/Beijing,,34.27,117.2
Joint Venture,江苏省徐州市,徐州市,32,221100,GMT+08:00 Asia/Beijing,,34.33,117.98
Joint Venture,江苏省徐州市,徐州市,32,221000,GMT+08:00 Asia/Beijing,,34.19,117.19
Joint Venture,云龙区,徐州市,32,221000,GMT+08:00 Asia/Beijing,0516,34.25,117.24
Joint Venture,鼓楼区,徐州市,32,221000,GMT+08:00 Asia/Beijing,0516,34.27,117.19
Joint Venture,扬中市三茅镇江洲西路8号,扬中市,32,212200,GMT+08:00 Asia/Beijing,,32.24,119.83
Joint Venture,广陵区,扬州市,32,225000,GMT+08:00 Asia/Beijing,0514,32.39,119.44
Joint Venture,邗江区,扬州市,32,225100,GMT+08:00 Asia/Beijing,0514,32.4,119.42
Joint Venture,江苏省扬州市,扬州市,32,225000,GMT+08:00 Asia/Beijing,,32.39,119.43
Joint Venture,江苏省扬州市,扬州市,32,225000,GMT+08:00 Asia/Beijing,,32.39,119.43
Joint Venture,广陵区,扬州市,32,225000,GMT+08:00 Asia/Beijing,,32.4,119.45
Joint Venture,江苏省扬州市,扬州市,32,225000,GMT+08:00 Asia/Beijing,,32.36,119.42
Joint Venture,广陵区,扬州市,32,225000,GMT+08:00 Asia/Beijing,0514,32.4,119.43
Joint Venture,邗江区,扬州市,32,225100,GMT+08:00 Asia/Beijing,,32.37,119.4
Joint Venture,广陵区,扬州市,32,225000,GMT+08:00 Asia/Beijing,0514,32.39,119.43
Joint Venture,邗江区,扬州市,32,225100,GMT+08:00 Asia/Beijing,,32.38,119.4
Joint Venture,开发区,扬州市,32,225000,GMT+08:00 Asia/Beijing,0514,32.38,119.38
